zp_m,df_hz
-3.7205307089405896e-07,-1.0352323442930356
-3.7202807119450065e-07,-1.0406523642814136
-3.7200307149494233e-07,-1.0373582881584298
-3.7197807179538402e-07,-1.0537618777561875
-3.719530720958257e-07,-1.0327354971195746
-3.7192807239626739e-07,-1.0292353636032203
-3.7190307269670907e-07,-1.0299359587406798
-3.7187807299715076e-07,-1.0243311976410041
-3.7185307329759244e-07,-1.0246296255900234
-3.7182807359803413e-07,-1.029354734782828
-3.7180307389847581e-07,-1.0143054396394291
-3.7177807419891749e-07,-1.0158956342820602
-3.7175307449935918e-07,-1.017004080949846
-3.7172807479980086e-07,-1.0044558962363226
-3.7170307510024255e-07,-1.0053398113996082
-3.7167807540068423e-07,-1.0050015930573863
-3.7165307570112592e-07,-1.0148923479391669
-3.716280760015676e-07,-0.99895061111965333
-3.7160307630200929e-07,-1.0042626286121958
-3.7157807660245097e-07,-1.0058286648018111
-3.7155307690289266e-07,-0.99037862355544348
-3.7152807720333434e-07,-0.99222177141200518
-3.7150307750377602e-07,-0.98747108268071315
-3.7147807780421771e-07,-0.97640366902851383
-3.7145307810465939e-07,-0.9852868743109866
-3.7142807840510108e-07,-0.97977164159601671
-3.7140307870554276e-07,-0.96931103144015651
-3.7137807900598445e-07,-0.9768655218067579
-3.7135307930642613e-07,-0.97065822046715766
-3.7132807960686782e-07,-0.97402050869277446
-3.713030799073095e-07,-0.9724544725031592
-3.7127808020775119e-07,-0.96227381618518848
-3.7125308050819287e-07,-0.96983256980820443
-3.7122808080863455e-07,-0.9589825822331477
-3.7120308110907624e-07,-0.95523375875927741
-3.7117808140951792e-07,-0.96222976253557135
-3.7115308170995961e-07,-0.96280245998059399
-3.7112808201040129e-07,-0.95624557161499979
-3.7110308231084298e-07,-0.95484864459649543
-3.7107808261128466e-07,-0.95168815050783451
-3.7105308291172635e-07,-0.95040775249799481
-3.7102808321216803e-07,-0.94830312491467339
-3.7100308351260972e-07,-0.94744052603346063
-3.709780838130514e-07,-0.95477332706650486
-3.7095308411349308e-07,-0.94389349669654621
-3.7092808441393477e-07,-0.9343324336441583
-3.7090308471437645e-07,-0.9277968615606369
-3.7087808501481814e-07,-0.93040029014446191
-3.7085308531525982e-07,-0.92871346168976743
-3.7082808561570151e-07,-0.92646814664476551
-3.7080308591614319e-07,-0.92930889650233439
-3.7077808621658488e-07,-0.92241236870904686
-3.7075308651702656e-07,-0.91700940174632706
-3.7072808681746825e-07,-0.91099963128726813
-3.7070308711790993e-07,-0.91204981345072156
-3.7067808741835161e-07,-0.91820453462787555
-3.706530877187933e-07,-0.92495042736118194
-3.7062808801923498e-07,-0.89875129560823552
-3.7060308831967667e-07,-0.90247027628720389
-3.7057808862011835e-07,-0.90639389327407116
-3.7055308892056004e-07,-0.89767411282082321
-3.7052808922100172e-07,-0.90301028876638156
-3.7050308952144341e-07,-0.90067402425120235
-3.7047808982188509e-07,-0.89347196308153798
-3.7045309012232678e-07,-0.89184624130211887
-3.7042809042276846e-07,-0.89190166363550816
-3.7040309072321014e-07,-0.89009262183026294
-3.7037809102365183e-07,-0.8823931807455665
-3.7035309132409351e-07,-0.87923268665690557
-3.703280916245352e-07,-0.89229956756753381
-3.7030309192497688e-07,-0.87100318069133209
-3.7027809222541857e-07,-0.87996880893115303
-3.7025309252586025e-07,-0.8750063784646045
-3.7022809282630194e-07,-0.88494971350883134
-3.7020309312674362e-07,-0.86805158616698463
-3.7017809342718531e-07,-0.87090370470832568
-3.7015309372762699e-07,-0.86728846326877829
-3.7012809402806867e-07,-0.86960056933094165
-3.7010309432851036e-07,-0.85670563976236735
-3.7007809462895204e-07,-0.85208284872351214
-3.7005309492939373e-07,-0.86222797790469485
-3.7002809522983541e-07,-0.85633473645430058
-3.700030955302771e-07,-0.85073708078198251
-3.6997809583071878e-07,-0.85923517190167331
-3.6995309613116047e-07,-0.85051539144842536
-3.6992809643160215e-07,-0.84930604771216167
-3.6990309673204384e-07,-0.84089748497717665
-3.6987809703248552e-07,-0.8473804768982518
-3.698530973329272e-07,-0.83585263155327993
-3.6982809763336889e-07,-0.8333245204994455
-3.6980309793381057e-07,-0.8340208523804904
-3.6977809823425226e-07,-0.8294762210425688
-3.6975309853469394e-07,-0.83540498962975107
-3.6972809883513563e-07,-0.82824129776781774
-3.6970309913557731e-07,-0.82898878872583737
-3.69678099436019e-07,-0.83003754980381927
-3.6965309973646068e-07,-0.83189206634415314
-3.6962810003690237e-07,-0.83441022979968693
-3.6960310033734405e-07,-0.83205691225884948
-3.6957810063778573e-07,-0.82594766581678414
-3.6955310093822742e-07,-0.81617770320008276
-3.695281012386691e-07,-0.82785618360503577
-3.6950310153911079e-07,-0.81353448422305519
-3.6947810183955247e-07,-0.81402191653978662
-3.6945310213999416e-07,-0.81693229958545999
-3.6942810244043584e-07,-0.82106481613664073
-3.6940310274087753e-07,-0.80897848420136143
-3.6937810304131921e-07,-0.80278113046006183
-3.693531033417609e-07,-0.80261770563083701
-3.6932810364220258e-07,-0.79498363447783049
-3.6930310394264426e-07,-0.80011659520096146
-3.6927810424308595e-07,-0.79334938618558226
-3.6925310454352763e-07,-0.8092158054751053
-3.6922810484396932e-07,-0.7910443855507765
-3.69203105144411e-07,-0.79159008237184025
-3.6917810544485269e-07,-0.79187003620972973
-3.6915310574529437e-07,-0.78916855272836983
-3.6912810604573606e-07,-0.78349842169700423
-3.6910310634617774e-07,-0.78000397252253606
-3.6907810664661942e-07,-0.77644557450184948
-3.6905310694706111e-07,-0.77761797001585364
-3.6902810724750279e-07,-0.77228889949765289
-3.6900310754794448e-07,-0.7854239925109141
-3.6897810784838616e-07,-0.77387625196934096
-3.6895310814882785e-07,-0.77026953704262269
-3.6892810844926953e-07,-0.76094579526397865
-3.6890310874971122e-07,-0.78173485462684766
-3.688781090501529e-07,-0.77028374789733789
-3.6885310935059459e-07,-0.75797572662850143
-3.6882810965103627e-07,-0.75974782021148712
-3.6880310995147795e-07,-0.75368831176092499
-3.6877811025191964e-07,-0.76294526252240757
-3.6875311055236132e-07,-0.7632635856680281
-3.6872811085280301e-07,-0.75576593872028752
-3.6870311115324469e-07,-0.7553424552497745
-3.6867811145368638e-07,-0.75109909403181518
-3.6865311175412806e-07,-0.75735187010650407
-3.6862811205456975e-07,-0.75517903042054968
-3.6860311235501143e-07,-0.74296906404924812
-3.6857811265545312e-07,-0.75001480581704527
-3.685531129558948e-07,-0.74074364420084748
-3.6852811325633648e-07,-0.74727637411342585
-3.6850311355677817e-07,-0.75053634418509318
-3.6847811385721985e-07,-0.74000894301207154
-3.6845311415766154e-07,-0.74055321874766378
-3.6842811445810322e-07,-0.74081611955989501
-3.6840311475854491e-07,-0.74027184382430278
-3.6837811505898659e-07,-0.72729591238385183
-3.6835311535942828e-07,-0.72722770028121886
-3.6832811565986996e-07,-0.71976558047026629
-3.6830311596031165e-07,-0.72255090799444588
-3.6827811626075333e-07,-0.71651840016784263
-3.6825311656119501e-07,-0.72868857614594162
-3.682281168616367e-07,-0.7214126185317582
-3.6820311716207838e-07,-0.71908772270035115
-3.6817811746252007e-07,-0.71248820177061134
-3.6815311776296175e-07,-0.71638623921899125
-3.6812811806340344e-07,-0.71261325729210512
-3.6810311836384512e-07,-0.70623542569592246
-3.6807811866428681e-07,-0.70475749680554145
-3.6805311896472849e-07,-0.70639600835420424
-3.6802811926517018e-07,-0.70691186238036607
-3.6800311956561186e-07,-0.69766059596076957
-3.6797811986605354e-07,-0.69607324348908151
-3.6795312016649523e-07,-0.70683796593584702
-3.6792812046693691e-07,-0.70602652613160899
-3.679031207673786e-07,-0.70401284801846487
-3.6787812106782028e-07,-0.69679799707955681
-3.6785312136826197e-07,-0.69512964273599209
-3.6782812166870365e-07,-0.69223773380144848
-3.6780312196914534e-07,-0.69809971137146931
-3.6777812226958702e-07,-0.68457381985354004
-3.6775312257002871e-07,-0.68990004820079776
-3.6772812287047039e-07,-0.6928999596311769
-3.6770312317091207e-07,-0.68208407810743665
-3.6767812347135376e-07,-0.68843064582324587
-3.6765312377179544e-07,-0.66749095140039572
-3.6762812407223713e-07,-0.68525736196534126
-3.6760312437267881e-07,-0.67790608682116726
-3.675781246731205e-07,-0.67600467446027324
-3.6755312497356218e-07,-0.68673102759930771
-3.6752812527400387e-07,-0.67296497263669153
-3.6750312557444555e-07,-0.67333303377381526
-3.6747812587488724e-07,-0.67713870066654636
-3.6745312617532892e-07,-0.67017822402704041
-3.674281264757706e-07,-0.66495147166278912
-3.6740312677621229e-07,-0.67504686285246862
-3.6737812707665397e-07,-0.66717973368213279
-3.6735312737709566e-07,-0.66942078547072015
-3.6732812767753734e-07,-0.67477259335646522
-3.6730312797797903e-07,-0.6754390824426082
-3.6727812827842071e-07,-0.67601320097310236
-3.672531285788624e-07,-0.66051626390617457
-3.6722812887930408e-07,-0.66064416159861139
-3.6720312917974577e-07,-0.63748188949830364
-3.6717812948018745e-07,-0.66108043483836809
-3.6715312978062913e-07,-0.65987251218757592
-3.6712813008107082e-07,-0.65051750652855844
-3.671031303815125e-07,-0.64083707229656284
-3.6707813068195419e-07,-0.64658820519980509
-3.6705313098239587e-07,-0.64733569615782471
-3.6702813128283756e-07,-0.63558474039382418
-3.6700313158327924e-07,-0.64326286519644782
-3.6697813188372093e-07,-0.64224394691336784
-3.6695313218416261e-07,-0.64118097498067073
-3.669281324846043e-07,-0.6323148227238562
-3.6690313278504598e-07,-0.6424244247682509
-3.6687813308548766e-07,-0.63884186829454848
-3.6685313338592935e-07,-0.63305094499810366
-3.6682813368637103e-07,-0.64282801304216264
-3.6680313398681272e-07,-0.63520388948745676
-3.667781342872544e-07,-0.62598104477729066
-3.6675313458769609e-07,-0.62958775970400893
-3.6672813488813777e-07,-0.63612333178753033
-3.6670313518857946e-07,-0.62373288756134571
-3.6667813548902114e-07,-0.63061520449991804
-3.6665313578946283e-07,-0.63179896869769436
-3.6662813608990451e-07,-0.62876637230147026
-3.6660313639034619e-07,-0.6204331270964758
-3.6657813669078788e-07,-0.61539537909993669
-3.6655313699122956e-07,-0.61412492868839763
-3.6652813729167125e-07,-0.61803575590602122
-3.6650313759211293e-07,-0.61462372968890122
-3.6647813789255462e-07,-0.61371565607259981
-3.664531381929963e-07,-0.60434643955886713
-3.6642813849343799e-07,-0.61312022126003285
-3.6640313879387967e-07,-0.6157335974421585
-3.6637813909432136e-07,-0.60834821624666802
-3.6635313939476304e-07,-0.61421872032951796
-3.6632813969520472e-07,-0.60724545392076834
-3.6630313999564641e-07,-0.60478555496956687
-3.6627814029608809e-07,-0.60963003534197924
-3.6625314059652978e-07,-0.60082498976044008
-3.6622814089697146e-07,-0.60217928421479883
-3.6620314119741315e-07,-0.59394267282186775
-3.6617814149785483e-07,-0.6011077857692726
-3.6615314179829652e-07,-0.59448268530104542
-3.661281420987382e-07,-0.60013860547769582
-3.6610314239917989e-07,-0.58664539892561152
-3.6607814269962157e-07,-0.60072693486290518
-3.6605314300006325e-07,-0.59529838836169802
-3.6602814330050494e-07,-0.60044129668312962
-3.6600314360094662e-07,-0.59297065035934793
-3.6597814390138831e-07,-0.5904993827243743
-3.6595314420182999e-07,-0.58390980939293513
-3.6592814450227168e-07,-0.58526694601823692
-3.6590314480271336e-07,-0.57649174323159968
-3.6587814510315505e-07,-0.58047646689374233
-3.6585314540359673e-07,-0.57779061535256915
-3.6582814570403842e-07,-0.57453064528090181
-3.658031460044801e-07,-0.57764850680541713
-3.6577814630492178e-07,-0.58828391047427431
-3.6575314660536347e-07,-0.5748745479650097
-3.6572814690580515e-07,-0.5783363121736329
-3.6570314720624684e-07,-0.57592615121393465
-3.6567814750668852e-07,-0.57958402521762764
-3.6565314780713021e-07,-0.56533338010922307
-3.6562814810757189e-07,-0.56858340258258977
-3.6560314840801358e-07,-0.57225548744099797
-3.6557814870845526e-07,-0.56883067145463428
-3.6555314900889695e-07,-0.55910334140207851
-3.6552814930933863e-07,-0.5632955435430631
-3.6550314960978031e-07,-0.56603397524668253
-3.65478149910222e-07,-0.56239031209770474
-3.6545315021066368e-07,-0.5602558417194814
-3.6542815051110537e-07,-0.54998849918774795
-3.6540315081154705e-07,-0.56146802762668813
-3.6537815111198874e-07,-0.5443780537461862
-3.6535315141243042e-07,-0.56033684359135805
-3.6532815171287211e-07,-0.55351137007164652
-3.6530315201331379e-07,-0.55389790531990002
-3.6527815231375548e-07,-0.54639457403027336
-3.6525315261419716e-07,-0.56136713055821019
-3.6522815291463884e-07,-0.55630380302318372
-3.6520315321508053e-07,-0.53867665883444715
-3.6517815351552221e-07,-0.5418385740085796
-3.651531538159639e-07,-0.54121471748658223
-3.6512815411640558e-07,-0.5445755846267275
-3.6510315441684727e-07,-0.53584585657517891
-3.6507815471728895e-07,-0.53935167443341925
-3.6505315501773064e-07,-0.53424997759066173
-3.6502815531817232e-07,-0.53638444796888507
-3.6500315561861401e-07,-0.53952788903188775
-3.6497815591905569e-07,-0.52741313538717804
-3.6495315621949737e-07,-0.52776840675505809
-3.6492815651993906e-07,-0.5381807000048866
-3.6490315682038074e-07,-0.53544795264315326
-3.6487815712082243e-07,-0.52319677479317761
-3.6485315742126411e-07,-0.54377409242079011
-3.648281577217058e-07,-0.51999080596942804
-3.6480315802214748e-07,-0.51895909791710437
-3.6477815832258917e-07,-0.5188766749597562
-3.6475315862303085e-07,-0.52836242048215354
-3.6472815892347253e-07,-0.51502411224646494
-3.6470315922391422e-07,-0.50834074727390544
-3.646781595243559e-07,-0.52984887588536367
-3.6465315982479759e-07,-0.52020965313204215
-3.6462816012523927e-07,-0.51918789267801913
-3.6460316042568096e-07,-0.52173732001392636
-3.6457816072612264e-07,-0.5029917815591034
-3.6455316102656433e-07,-0.50661128625506535
-3.6452816132700601e-07,-0.50499409098847536
-3.645031616274477e-07,-0.51587676352937706
-3.6447816192788938e-07,-0.49785455757955788
-3.6445316222833106e-07,-0.50435318144081975
-3.6442816252877275e-07,-0.51261110911582364
-3.6440316282921443e-07,-0.49985118266704376
-3.6437816312965612e-07,-0.50520156946731731
-3.643531634300978e-07,-0.49870862994794152
-3.6432816373053949e-07,-0.50096673476218712
-3.6430316403098117e-07,-0.49832351578515954
-3.6427816433142286e-07,-0.51133781653334154
-3.6425316463186454e-07,-0.49380020072931075
-3.6422816493230623e-07,-0.49906390131582157
-3.6420316523274791e-07,-0.50811053142751916
-3.6417816553318959e-07,-0.49508059873915045
-3.6415316583363128e-07,-0.49736428309188341
-3.6412816613407296e-07,-0.4886615556642937
-3.6410316643451465e-07,-0.5041457029619778
-3.6407816673495633e-07,-0.4876909542872454
-3.6405316703539802e-07,-0.48477346581421443
-3.640281673358397e-07,-0.48080579517773003
-3.6400316763628139e-07,-0.48036241651061573
-3.6397816793672307e-07,-0.49113850764115341
-3.6395316823716476e-07,-0.48031694177552708
-3.6392816853760644e-07,-0.48032546828835621
-3.6390316883804812e-07,-0.48006683073253953
-3.6387816913848981e-07,-0.47492818566752248
-3.6385316943893149e-07,-0.48902251137405983
-3.6382816973937318e-07,-0.47824215698710759
-3.6380317003981486e-07,-0.47879211706458591
-3.6377817034025655e-07,-0.48020609710874851
-3.6375317064069823e-07,-0.47738666353325243
-3.6372817094113992e-07,-0.47987072093746974
-3.637031712415816e-07,-0.47492676458205096
-3.6367817154202329e-07,-0.46331933845067397
-3.6365317184246497e-07,-0.47401726988027804
-3.6362817214290665e-07,-0.47081272214199998
-3.6360317244334834e-07,-0.47682533477200195
-3.6357817274379002e-07,-0.47676138592578354
-3.6355317304423171e-07,-0.47184300910885213
-3.6352817334467339e-07,-0.47696744331915397
-3.6350317364511508e-07,-0.46960195732026477
-3.6347817394555676e-07,-0.47196664354487439
-3.6345317424599845e-07,-0.45830716999262222
-3.6342817454644013e-07,-0.46203325609894819
-3.6340317484688182e-07,-0.46189825297915377
-3.633781751473235e-07,-0.46192525360311265
-3.6335317544776518e-07,-0.46419330601565889
-3.6332817574820687e-07,-0.45832848627469502
-3.6330317604864855e-07,-0.4442284762262716
-3.6327817634909024e-07,-0.44924348685526638
-3.6325317664953192e-07,-0.45045993601888767
-3.6322817694997361e-07,-0.45260435399541166
-3.6320317725041529e-07,-0.45239261226015515
-3.6317817755085698e-07,-0.45003218929196009
-3.6315317785129866e-07,-0.44661305764748249
-3.6312817815174035e-07,-0.43673935579136014
-3.6310317845218203e-07,-0.45470756049326155
-3.6307817875262371e-07,-0.4373418960312847
-3.630531790530654e-07,-0.43980179498248617
-3.6302817935350708e-07,-0.44438479562813882
-3.6300317965394877e-07,-0.44035743940185057
-3.6297817995439045e-07,-0.43639829527819529
-3.6295318025483214e-07,-0.43613681555143557
-3.6292818055527382e-07,-0.44016701394866686
-3.6290318085571551e-07,-0.43382613057474373
-3.6287818115615719e-07,-0.42953871570716728
-3.6285318145659888e-07,-0.44201726723258616
-3.6282818175704056e-07,-0.43881271949430811
-3.6280318205748224e-07,-0.43883829903279548
-3.6277818235792393e-07,-0.43225014678682783
-3.6275318265836561e-07,-0.42827110746657127
-3.627281829588073e-07,-0.42732182237159577
-3.6270318325924898e-07,-0.4292303401598474
-3.6267818355969067e-07,-0.4144496301705658
-3.6265318386013235e-07,-0.42388279553051689
-3.6262818416057404e-07,-0.42477239503568853
-3.6260318446101572e-07,-0.41509338188916445
-3.6257818476145741e-07,-0.42587089410517365
-3.6255318506189909e-07,-0.42924028775814804
-3.6252818536234077e-07,-0.40810874679664266
-3.6250318566278246e-07,-0.43186076936763129
-3.6247818596322414e-07,-0.42481644868530566
-3.6245318626366583e-07,-0.41238479298044695
-3.6242818656410751e-07,-0.41372061332367593
-3.624031868645492e-07,-0.42135610556215397
-3.6237818716499088e-07,-0.40429739556202549
-3.6235318746543257e-07,-0.40218992580776103
-3.6232818776587425e-07,-0.40473508988725371
-3.6230318806631594e-07,-0.41486600821372122
-3.6227818836675762e-07,-0.40967051972984336
-3.622531886671993e-07,-0.40534473555453587
-3.6222818896764099e-07,-0.41695074060044135
-3.6220318926808267e-07,-0.4048118285027158
-3.6217818956852436e-07,-0.40226666442322312
-3.6215318986896604e-07,-0.39938612417245167
-3.6212819016940773e-07,-0.39832883658164064
-3.6210319046984941e-07,-0.39423042608177639
-3.620781907702911e-07,-0.40940335566119757
-3.6205319107073278e-07,-0.40699177361602779
-3.6202819137117447e-07,-0.40563463699072599
-3.6200319167161615e-07,-0.41067664824367967
-3.6197819197205783e-07,-0.40055709860098432
-3.6195319227249952e-07,-0.4141966769566352
-3.619281925729412e-07,-0.38988900996628217
-3.6190319287338289e-07,-0.39202490142997704
-3.6187819317382457e-07,-0.40562042613601079
-3.6185319347426626e-07,-0.39907632753966027
-3.6182819377470794e-07,-0.38575507232962991
-3.6180319407514963e-07,-0.4012520093965577
-3.6177819437559131e-07,-0.39848799815445091
-3.61753194676033e-07,-0.39599115098098991
-3.6172819497647468e-07,-0.38719036865586531
-3.6170319527691636e-07,-0.38981085026534856
-3.6167819557735805e-07,-0.38894256704224972
-3.6165319587779973e-07,-0.39910332816361915
-3.6162819617824142e-07,-0.39172221022454323
-3.616031964786831e-07,-0.39198653212224599
-3.6157819677912479e-07,-0.37653933304682141
-3.6155319707956647e-07,-0.38714205174983363
-3.6152819738000816e-07,-0.38819649716970162
-3.6150319768044984e-07,-0.3882092869389453
-3.6147819798089153e-07,-0.38957210790613317
-3.6145319828133321e-07,-0.38277789826679509
-3.6142819858177489e-07,-0.37409790820674971
-3.6140319888221658e-07,-0.38671856827932061
-3.6137819918265826e-07,-0.38600092011620291
-3.6135319948309995e-07,-0.38716763128832099
-3.6132819978354163e-07,-0.38880472175151226
-3.6130320008398332e-07,-0.38713494632247603
-3.61278200384425e-07,-0.38944278912822483
-3.6125320068486669e-07,-0.3820190386250033
-3.6122820098530837e-07,-0.37781404671477503
-3.6120320128575006e-07,-0.37578757883238723
-3.6117820158619174e-07,-0.37824037235623109
-3.6115320188663342e-07,-0.37576342037937138
-3.6112820218707511e-07,-0.36932590319338487
-3.6110320248751679e-07,-0.38020999681975809
-3.6107820278795848e-07,-0.37089904481035774
-3.6105320308840016e-07,-0.37201317582002957
-3.6102820338884185e-07,-0.36520333424050477
-3.6100320368928353e-07,-0.37688465681640082
-3.6097820398972522e-07,-0.37025245092081605
-3.609532042901669e-07,-0.36773570855075377
-3.6092820459060859e-07,-0.37012881648479379
-3.6090320489105027e-07,-0.36819614024352632
-3.6087820519149195e-07,-0.36141045711701736
-3.6085320549193364e-07,-0.37018139664724004
-3.6082820579237532e-07,-0.35730636227526702
-3.6080320609281701e-07,-0.36228442468200228
-3.6077820639325869e-07,-0.36690721572085749
-3.6075320669370038e-07,-0.34674201287998585
-3.6072820699414206e-07,-0.35626044336822815
-3.6070320729458375e-07,-0.35831533296004636
-3.6067820759502543e-07,-0.35567779832490487
-3.6065320789546712e-07,-0.3553282112989109
-3.606282081959088e-07,-0.35845459933625534
-3.6060320849635048e-07,-0.34764866541081574
-3.6057820879679217e-07,-0.35498288752933149
-3.6055320909723385e-07,-0.35808511711366009
-3.6052820939767554e-07,-0.35989700108984835
-3.6050320969811722e-07,-0.35764884387390339
-3.6047820999855891e-07,-0.35461482639220776
-3.6045321029900059e-07,-0.3434180939621001
-3.6042821059944228e-07,-0.35378491247683996
-3.6040321089988396e-07,-0.3470759679657931
-3.6037821120032565e-07,-0.33890472650455195
-3.6035321150076733e-07,-0.35287825994601008
-3.6032821180120901e-07,-0.34992950759260566
-3.603032121016507e-07,-0.34933265169456718
-3.6027821240209238e-07,-0.35155807154296781
-3.6025321270253407e-07,-0.339014150085859
-3.6022821300297575e-07,-0.34116993674615514
-3.6020321330341744e-07,-0.33747795669114566
-3.6017821360385912e-07,-0.33950158240259043
-3.6015321390430081e-07,-0.35225298233854119
-3.6012821420474249e-07,-0.33796965226429165
-3.6010321450518417e-07,-0.3402661263862683
-3.6007821480562586e-07,-0.33711557989590801
-3.6005321510606754e-07,-0.34172700225099106
-3.6002821540650923e-07,-0.3279197358097008
-3.6000321570695091e-07,-0.32962077511911048
-3.599782160073926e-07,-0.32691929163775058
-3.5995321630783428e-07,-0.33269174082306563
-3.5992821660827597e-07,-0.32952698347799014
-3.5990321690871765e-07,-0.33879246075230185
-3.5987821720915934e-07,-0.32826505957928021
-3.5985321750960102e-07,-0.33723495107551571
-3.598282178100427e-07,-0.31943727663019672
-3.5980321811048439e-07,-0.31582345627612085
-3.5977821841092607e-07,-0.32711540143282036
-3.5975321871136776e-07,-0.33030573831638321
-3.5972821901180944e-07,-0.32084699341794476
-3.5970321931225113e-07,-0.33060416626540245
-3.5967821961269281e-07,-0.31124756105782581
-3.596532199131345e-07,-0.31690632340541924
-3.5962822021357618e-07,-0.31134845812630374
-3.5960322051401787e-07,-0.32006539640860865
-3.5957822081445955e-07,-0.31309923542721663
-3.5955322111490123e-07,-0.31384956855617929
-3.5952822141534292e-07,-0.31337492600869155
-3.595032217157846e-07,-0.31503617492489866
-3.5947822201622629e-07,-0.31431284241989488
-3.5945322231666797e-07,-0.31615883244739962
-3.5942822261710966e-07,-0.31869831218500622
-3.5940322291755134e-07,-0.30464235578619991
-3.5937822321799303e-07,-0.31028122293719207
-3.5935322351843471e-07,-0.31573250680594356
-3.593282238188764e-07,-0.3134843495899986
-3.5930322411931808e-07,-0.30103990411589621
-3.5927822441975976e-07,-0.30288589414340095
-3.5925322472020145e-07,-0.30661340133519843
-3.5922822502064313e-07,-0.30731968081454397
-3.5920322532108482e-07,-0.30567264275305206
-3.591782256215265e-07,-0.30781137638768996
-3.5915322592196819e-07,-0.31042333148434409
-3.5912822622240987e-07,-0.2998859827130218
-3.5910322652285156e-07,-0.29732944994975696
-3.5907822682329324e-07,-0.29922233579782187
-3.5905322712373493e-07,-0.30462246058959863
-3.5902822742417661e-07,-0.302151192954625
-3.5900322772461829e-07,-0.29377389410001342
-3.5897822802505998e-07,-0.29765203635179205
-3.5895322832550166e-07,-0.29861979555789731
-3.5892822862594335e-07,-0.29106246302035288
-3.5890322892638503e-07,-0.30277220730567933
-3.5887822922682672e-07,-0.29620963459819905
-3.588532295272684e-07,-0.2926327624663827
-3.5882822982771009e-07,-0.28447288968891371
-3.5880323012815177e-07,-0.29616700203405344
-3.5877823042859346e-07,-0.2896570094890194
-3.5875323072903514e-07,-0.29677806878680713
-3.5872823102947682e-07,-0.29708360216318397
-3.5870323132991851e-07,-0.29642706067534164
-3.5867823163036019e-07,-0.28875462021460407
-3.5865323193080188e-07,-0.30231888104026439
-3.5862823223124356e-07,-0.27710171934813843
-3.5860323253168525e-07,-0.28911557592437021
-3.5857823283212693e-07,-0.29427269510051701
-3.5855323313256862e-07,-0.29052671379758976
-3.585282334330103e-07,-0.2927521336459904
-3.5850323373345199e-07,-0.28999238566029817
-3.5847823403389367e-07,-0.29284450420163921
-3.5845323433433535e-07,-0.28517348482637317
-3.5842823463477704e-07,-0.28646525151998503
-3.5840323493521872e-07,-0.28066580171071109
-3.5837823523566041e-07,-0.26832935873244423
-3.5835323553610209e-07,-0.26747102310764603
-3.5832823583654378e-07,-0.28207125524204457
-3.5830323613698546e-07,-0.28551454533953802
-3.5827823643742715e-07,-0.28021247544529615
-3.5825323673786883e-07,-0.28324649292699178
-3.5822823703831052e-07,-0.28065585411241045
-3.582032373387522e-07,-0.28333033696981147
-3.5817823763919388e-07,-0.28162361331851571
-3.5815323793963557e-07,-0.27964546234215959
-3.5812823824007725e-07,-0.27607569563770085
-3.5810323854051894e-07,-0.28341275992715964
-3.5807823884096062e-07,-0.27850290962305735
-3.5805323914140231e-07,-0.27718982664737268
-3.5802823944184399e-07,-0.27271198632661253
-3.5800323974228568e-07,-0.27047377670896822
-3.5797824004272736e-07,-0.27116442424812703
-3.5795324034316905e-07,-0.28190783041281975
-3.5792824064361073e-07,-0.26505801997700473
-3.5790324094405241e-07,-0.2645492713782005
-3.578782412444941e-07,-0.27899460519620334
-3.5785324154493578e-07,-0.26142146225538454
-3.5782824184537747e-07,-0.27047661887991126
-3.5780324214581915e-07,-0.25876971676552785
-3.5777824244626084e-07,-0.27431497073848732
-3.5775324274670252e-07,-0.26503386152398889
-3.5772824304714421e-07,-0.26195436930720462
-3.5770324334758589e-07,-0.26826967314264039
-3.5767824364802758e-07,-0.26652884344002814
-3.5765324394846926e-07,-0.2558749656600412
-3.5762824424891094e-07,-0.27472566443975666
-3.5760324454935263e-07,-0.26975612854585052
-3.5757824484979431e-07,-0.26177531253779307
-3.57553245150236e-07,-0.25287647531513358
-3.5752824545067768e-07,-0.26205242420473951
-3.5750324575111937e-07,-0.2470741833349166
-3.5747824605156105e-07,-0.26554403120826464
-3.5745324635200274e-07,-0.25915056767189526
-3.5742824665244442e-07,-0.25753905674719135
-3.5740324695288611e-07,-0.25863755581667647
-3.5737824725332779e-07,-0.26380178042018088
-3.5735324755376947e-07,-0.25949447035600315
-3.5732824785421116e-07,-0.25673188019936788
-3.5730324815465284e-07,-0.27500703936311766
-3.5727824845509453e-07,-0.26275159825672745
-3.5725324875553621e-07,-0.26284538989784778
-3.572282490559779e-07,-0.26584530132822692
-3.5720324935641958e-07,-0.26465016844667844
-3.5717824965686127e-07,-0.26225137617075234
-3.5715324995730295e-07,-0.25790711788431508
-3.5712825025774464e-07,-0.2555935907366802
-3.5710325055818632e-07,-0.24602826442787773
-3.57078250858628e-07,-0.25882087584250257
-3.5705325115906969e-07,-0.26132198627237813
-3.5702825145951137e-07,-0.24472512905049371
-3.5700325175995306e-07,-0.25453061880398309
-3.5697825206039474e-07,-0.25212898435711395
-3.5695325236083643e-07,-0.25179076601489214
-3.5692825266127811e-07,-0.25562059136063908
-3.569032529617198e-07,-0.24077024818325299
-3.5687825326216148e-07,-0.23684805228185724
-3.5685325356260317e-07,-0.23979680463526165
-3.5682825386304485e-07,-0.24568720391471288
-3.5680325416348653e-07,-0.23990622821656871
