zp_m,df_hz
-3.6517830417184984e-07,-0.33880951377796009
-3.6515330447229152e-07,-0.31059954608281259
-3.6512830477273321e-07,-0.33076474892368424
-3.6510330507317489e-07,-0.32997178323057597
-3.6507830537361657e-07,-0.30854323540552286
-3.6505330567405826e-07,-0.32277114314638311
-3.6502830597449994e-07,-0.32854075016075512
-3.6500330627494163e-07,-0.31978970582713373
-3.6497830657538331e-07,-0.33709568469930673
-3.64953306875825e-07,-0.31870115435594926
-3.6492830717626668e-07,-0.32958524798232247
-3.6490330747670837e-07,-0.33005989052981022
-3.6487830777715005e-07,-0.33820128919614945
-3.6485330807759174e-07,-0.32479761102877092
-3.6482830837803342e-07,-0.30646276627521729
-3.648033086784751e-07,-0.30358933145180345
-3.6477830897891679e-07,-0.31908484743325971
-3.6475330927935847e-07,-0.30942288731239387
-3.6472830957980016e-07,-0.30931204264561529
-3.6470330988024184e-07,-0.31340476880359347
-3.6467831018068353e-07,-0.31726159477329929
-3.6465331048112521e-07,-0.31298839076043805
-3.646283107815669e-07,-0.30637181680504
-3.6460331108200858e-07,-0.32325431220669998
-3.6457831138245027e-07,-0.28461641932153725
-3.6455331168289195e-07,-0.31782292353454977
-3.6452831198333363e-07,-0.31596840699421591
-3.6450331228377532e-07,-0.28626345738302916
-3.64478312584217e-07,-0.28182398637000006
-3.6445331288465869e-07,-0.31763249808136607
-3.6442831318510037e-07,-0.29992435202075285
-3.6440331348554206e-07,-0.30095890224401955
-3.6437831378598374e-07,-0.31280649182008347
-3.6435331408642543e-07,-0.28880009494969272
-3.6432831438686711e-07,-0.30577069765058695
-3.643033146873088e-07,-0.29485960340025485
-3.6427831498775048e-07,-0.29533850920415716
-3.6425331528819216e-07,-0.28357618475638446
-3.6422831558863385e-07,-0.29471465268215979
-3.6420331588907553e-07,-0.29373552479228238
-3.6417831618951722e-07,-0.30121753979983623
-3.641533164899589e-07,-0.27885675990546588
-3.6412831679040059e-07,-0.28810092089770478
-3.6410331709084227e-07,-0.27505677735462086
-3.6407831739128396e-07,-0.28062032697562245
-3.6405331769172564e-07,-0.29681075375265209
-3.6402831799216733e-07,-0.27469724273032625
-3.6400331829260901e-07,-0.28788065264961915
-3.6397831859305069e-07,-0.27884681230716524
-3.6395331889349238e-07,-0.29747724283879506
-3.6392831919393406e-07,-0.29598652417917037
-3.6390331949437575e-07,-0.28350655156827997
-3.6387831979481743e-07,-0.27340547603671439
-3.6385332009525912e-07,-0.28157529641248402
-3.638283203957008e-07,-0.29177584792705602
-3.6380332069614249e-07,-0.26319213475289871
-3.6377832099658417e-07,-0.28876883106931928
-3.6375332129702586e-07,-0.27417712544774986
-3.6372832159746754e-07,-0.27667539370668237
-3.6370332189790922e-07,-0.27483366693559219
-3.6367832219835091e-07,-0.30303368703243905
-3.6365332249879259e-07,-0.28605882107513025
-3.6362832279923428e-07,-0.26203679226455279
-3.6360332309967596e-07,-0.24551809474360198
-3.6357832340011765e-07,-0.27183943984709913
-3.6355332370055933e-07,-0.259871058005956
-3.6352832400100102e-07,-0.26440432066010544
-3.635033243014427e-07,-0.26686706178224995
-3.6347832460188439e-07,-0.27005455649486976
-3.6345332490232607e-07,-0.24150921262844349
-3.6342832520276775e-07,-0.24273560939036543
-3.6340332550320944e-07,-0.25315785023849458
-3.6337832580365112e-07,-0.28319817602096009
-3.6335332610409281e-07,-0.24055424319158192
-3.6332832640453449e-07,-0.27997799634249532
-3.6330332670497618e-07,-0.24557351707699127
-3.6327832700541786e-07,-0.23724595621388289
-3.6325332730585955e-07,-0.24489565930707613
-3.6322832760630123e-07,-0.21855157683603466
-3.6320332790674292e-07,-0.26048212475870969
-3.631783282071846e-07,-0.26857946977543179
-3.6315332850762628e-07,-0.25815012349994504
-3.6312832880806797e-07,-0.248790854584513
-3.6310332910850965e-07,-0.24168969048332656
-3.6307832940895134e-07,-0.25264483838327578
-3.6305332970939302e-07,-0.26022064503194997
-3.6302833000983471e-07,-0.25347759446958662
-3.6300333031027639e-07,-0.2517950292713067
-3.6297833061071808e-07,-0.26915500939139747
-3.6295333091115976e-07,-0.26485764692552038
-3.6292833121160145e-07,-0.24530777409381699
-3.6290333151204313e-07,-0.25743105425135582
-3.6287833181248481e-07,-0.24180906166293425
-3.628533321129265e-07,-0.23594424192197039
-3.6282833241336818e-07,-0.255298004958604
-3.6280333271380987e-07,-0.24520545593986753
-3.6277833301425155e-07,-0.23242847646542941
-3.6275333331469324e-07,-0.24576252144470345
-3.6272833361513492e-07,-0.21194495047893724
-3.6270333391557661e-07,-0.24512019081157632
-3.6267833421601829e-07,-0.24854358571246848
-3.6265333451645998e-07,-0.24272424070659326
-3.6262833481690166e-07,-0.24635511408632738
-3.6260333511734334e-07,-0.25319621954622562
-3.6257833541778503e-07,-0.20998527361371089
-3.6255333571822671e-07,-0.22238708652366768
-3.625283360186684e-07,-0.23607498178535025
-3.6250333631911008e-07,-0.24091519890134805
-3.6247833661955177e-07,-0.23703279339315486
-3.6245333691999345e-07,-0.22814674593973905
-3.6242833722043514e-07,-0.24050166302913567
-3.6240333752087682e-07,-0.24227517769759288
-3.623783378213185e-07,-0.22031940716260578
-3.6235333812176019e-07,-0.23939463744682143
-3.6232833842220187e-07,-0.21778419068141375
-3.6230333872264356e-07,-0.22045725245334324
-3.6227833902308524e-07,-0.214460271763528
-3.6225333932352693e-07,-0.2314990865670552
-3.6222833962396861e-07,-0.21328645516405231
-3.622033399244103e-07,-0.21381225678851479
-3.6217834022485198e-07,-0.21860984134036698
-3.6215334052529367e-07,-0.23457147335648187
-3.6212834082573535e-07,-0.2520835096220253
-3.6210334112617703e-07,-0.21896369162277551
-3.6207834142661872e-07,-0.20534685063466895
-3.620533417270604e-07,-0.20937278577548568
-3.6202834202750209e-07,-0.23481305788664031
-3.6200334232794377e-07,-0.19433485931585892
-3.6197834262838546e-07,-0.22622401729677222
-3.6195334292882714e-07,-0.21720438780903351
-3.6192834322926883e-07,-0.2242458663204161
-3.6190334352971051e-07,-0.21114630044394289
-3.618783438301522e-07,-0.21031922869951813
-3.6185334413059388e-07,-0.21305197606125148
-3.6182834443103556e-07,-0.20020962665512343
-3.6180334473147725e-07,-0.21214674461589311
-3.6177834503191893e-07,-0.21858568288735114
-3.6175334533236062e-07,-0.20445014570213971
-3.617283456328023e-07,-0.20148718249402009
-3.6170334593324399e-07,-0.22307773406282649
-3.6167834623368567e-07,-0.19428370023888419
-3.6165334653412736e-07,-0.20562680447255843
-3.6162834683456904e-07,-0.20787069843208883
-3.6160334713501073e-07,-0.2039570290435222
-3.6157834743545241e-07,-0.20135217937422567
-3.6155334773589409e-07,-0.20476562667681719
-3.6152834803633578e-07,-0.20075390239071567
-3.6150334833677746e-07,-0.19738308765226975
-3.6147834863721915e-07,-0.19759909264394082
-3.6145334893766083e-07,-0.20686456991825253
-3.6142834923810252e-07,-0.18754775510387844
-3.614033495385442e-07,-0.19505250747897662
-3.6137834983898589e-07,-0.19852848254231503
-3.6135335013942757e-07,-0.19258266092947451
-3.6132835043986926e-07,-0.19129942074869177
-3.6130335074031094e-07,-0.20546480072880513
-3.6127835104075262e-07,-0.19691128727572504
-3.6125335134119431e-07,-0.19941097662012908
-3.6122835164163599e-07,-0.20317543203418609
-3.6120335194207768e-07,-0.18305001958651701
-3.6117835224251936e-07,-0.20555148694256786
-3.6115335254296105e-07,-0.19997230538137956
-3.6112835284340273e-07,-0.18870309759222437
-3.6110335314384442e-07,-0.18766144194160006
-3.610783534442861e-07,-0.18091554920829367
-3.6105335374472779e-07,-0.19525998595781857
-3.6102835404516947e-07,-0.19072956547461217
-3.6100335434561115e-07,-0.20488073460001033
-3.6097835464605284e-07,-0.18584671579446876
-3.6095335494649452e-07,-0.19573462850530632
-3.6092835524693621e-07,-0.17697487919576815
-3.6090335554737789e-07,-0.20303758674344863
-3.6087835584781958e-07,-0.16887184983715997
-3.6085335614826126e-07,-0.19937118622692651
-3.6082835644870295e-07,-0.18418120362184709
-3.6080335674914463e-07,-0.18567902770882938
-3.6077835704958632e-07,-0.19176411569787888
-3.60753357350028e-07,-0.18519727973398403
-3.6072835765046968e-07,-0.16262617918982869
-3.6070335795091137e-07,-0.17602559410079266
-3.6067835825135305e-07,-0.18373782495473279
-3.6065335855179474e-07,-0.14915997326170327
-3.6062835885223642e-07,-0.19061303646594752
-3.6060335915267811e-07,-0.18606840512802592
-3.6057835945311979e-07,-0.17775505511963274
-3.6055335975356148e-07,-0.17060131085600005
-3.6052836005400316e-07,-0.17143264585683937
-3.6050336035444485e-07,-0.19389574390515918
-3.6047836065488653e-07,-0.17329568891000235
-3.6045336095532821e-07,-0.17830359411163954
-3.604283612557699e-07,-0.15456862456630915
-3.6040336155621158e-07,-0.15755858839838766
-3.6037836185665327e-07,-0.17235066707144142
-3.6035336215709495e-07,-0.18370513998888782
-3.6032836245753664e-07,-0.18283543568031746
-3.6030336275797832e-07,-0.16783587852842174
-3.6027836305842001e-07,-0.14567405060006422
-3.6025336335886169e-07,-0.16225527588176192
-3.6022836365930338e-07,-0.16817978121252963
-3.6020336395974506e-07,-0.15455299262612243
-3.6017836426018674e-07,-0.16229932953137904
-3.6015336456062843e-07,-0.17628707382755238
-3.6012836486107011e-07,-0.17331132085018908
-3.601033651615118e-07,-0.18265922108184895
-3.6007836546195348e-07,-0.15793659713381203
-3.6005336576239517e-07,-0.17644481431489112
-3.6002836606283685e-07,-0.16614905007372727
-3.6000336636327854e-07,-0.15022862953628646
-3.5997836666372022e-07,-0.16904664335015696
-3.5995336696416191e-07,-0.16117809309434961
-3.5992836726460359e-07,-0.16540155911570764
-3.5990336756504527e-07,-0.17508341443317477
-3.5987836786548696e-07,-0.14600800568587147
-3.5985336816592864e-07,-0.16761987353675067
-3.5982836846637033e-07,-0.15757279925310286
-3.5980336876681201e-07,-0.16152768012034358
-3.597783690672537e-07,-0.15171366385402507
-3.5975336936769538e-07,-0.17358274817524944
-3.5972836966813707e-07,-0.17689814058030606
-3.5970336996857875e-07,-0.15537722219960415
-3.5967837026902044e-07,-0.17120527218139614
-3.5965337056946212e-07,-0.1477971522945154
-3.596283708699038e-07,-0.16234196209552465
-3.5960337117034549e-07,-0.15102159522939473
-3.5957837147078717e-07,-0.14518519719786127
-3.5955337177122886e-07,-0.14777725709791412
-3.5952837207167054e-07,-0.18165593473895569
-3.5950337237211223e-07,-0.15216841120491154
-3.5947837267255391e-07,-0.1533265958642005
-3.594533729729956e-07,-0.16118946177812177
-3.5942837327343728e-07,-0.14659065072919475
-3.5940337357387897e-07,-0.15040058087834041
-3.5937837387432065e-07,-0.14199770248524146
-3.5935337417476233e-07,-0.14520793456540559
-3.5932837447520402e-07,-0.1442799657525029
-3.593033747756457e-07,-0.12903740298497723
-3.5927837507608739e-07,-0.15280647858162411
-3.5925337537652907e-07,-0.12316121456024121
-3.5922837567697076e-07,-0.14004797321831575
-3.5920337597741244e-07,-0.16010659464882337
-3.5917837627785413e-07,-0.14898802191964933
-3.5915337657829581e-07,-0.13882299754186533
-3.591283768787375e-07,-0.12339000932115596
-3.5910337717917918e-07,-0.13509975360648241
-3.5907837747962086e-07,-0.14344720966619207
-3.5905337778006255e-07,-0.11923333431695937
-3.5902837808050423e-07,-0.14024266192791401
-3.5900337838094592e-07,-0.15416787846334046
-3.589783786813876e-07,-0.12673666560658603
-3.5895337898182929e-07,-0.12129248716519214
-3.5892837928227097e-07,-0.12519336678451509
-3.5890337958271266e-07,-0.13246648222775548
-3.5887837988315434e-07,-0.13187815284254611
-3.5885338018359603e-07,-0.14124452718533576
-3.5882838048403771e-07,-0.13963585843157489
-3.5880338078447939e-07,-0.13002079413126921
-3.5877838108492108e-07,-0.12279457450858899
-3.5875338138536276e-07,-0.11850289638459799
-3.5872838168580445e-07,-0.13473737681124476
-3.5870338198624613e-07,-0.1173361852124799
-3.5867838228668782e-07,-0.14402843362404383
-3.586533825871295e-07,-0.10863061561394716
-3.5862838288757119e-07,-0.10162324315388105
-3.5860338318801287e-07,-0.11981313718933961
-3.5857838348845456e-07,-0.13018990330238012
-3.5855338378889624e-07,-0.1388841042171407
-3.5852838408933792e-07,-0.12660308357226313
-3.5850338438977961e-07,-0.11454801551735727
-3.5847838469022129e-07,-0.11568346280910191
-3.5845338499066298e-07,-0.10926726190518821
-3.5842838529110466e-07,-0.13058212289251969
-3.5840338559154635e-07,-0.14546941429216531
-3.5837838589198803e-07,-0.11483507478260435
-3.5835338619242972e-07,-0.11831957635877188
-3.583283864928714e-07,-0.12433645224518841
-3.5830338679331309e-07,-0.14609184972869116
-3.5827838709375477e-07,-0.13874768001187476
-3.5825338739419645e-07,-0.13001368870391161
-3.5822838769463814e-07,-0.13291696632222738
-3.5820338799507982e-07,-0.13119034747433034
-3.5817838829552151e-07,-0.11593783710850403
-3.5815338859596319e-07,-0.11071819017161033
-3.5812838889640488e-07,-0.11196021887371899
-3.5810338919684656e-07,-0.12934151527588256
-3.5807838949728825e-07,-0.11102798680440173
-3.5805338979772993e-07,-0.10288943030900555
-3.5802839009817162e-07,-0.11748966244340409
-3.580033903986133e-07,-0.12163354767835699
-3.5797839069905498e-07,-0.099949204468430253
-3.5795339099949667e-07,-0.11211511719011469
-3.5792839129993835e-07,-0.092948937435721746
-3.5790339160038004e-07,-0.097975316748488694
-3.5787839190082172e-07,-0.095548102763132192
-3.5785339220126341e-07,-0.10916352266576723
-3.5782839250170509e-07,-0.12073968491677078
-3.5780339280214678e-07,-0.10637677405611612
-3.5777839310258846e-07,-0.11838920954687637
-3.5775339340303014e-07,-0.10529390692681773
-3.5772839370347183e-07,-0.077416473232005956
-3.5770339400391351e-07,-0.098125951808469836
-3.576783943043552e-07,-0.097014662969741039
-3.5765339460479688e-07,-0.087199225617951015
-3.5762839490523857e-07,-0.1072621103048732
-3.5760339520568025e-07,-0.084970963598607341
-3.5757839550612194e-07,-0.11235243846385856
-3.5755339580656362e-07,-0.12319674169702921
-3.5752839610700531e-07,-0.10652172477421118
-3.5750339640744699e-07,-0.12504983715189155
-3.5747839670788867e-07,-0.1053692244568083
-3.5745339700833036e-07,-0.088272145148948766
-3.5742839730877204e-07,-0.080476070252188947
-3.5740339760921373e-07,-0.088749629867379554
-3.5737839790965541e-07,-0.081020345987781184
-3.573533982100971e-07,-0.092843777110829251
-3.5732839851053878e-07,-0.089707441475184169
-3.5730339881098047e-07,-0.11823999557236675
-3.5727839911142215e-07,-0.11375931308066356
-3.5725339941186384e-07,-0.1012963934954314
-3.5722839971230552e-07,-0.097961105893773492
-3.572034000127472e-07,-0.10815597306645941
-3.5717840031318889e-07,-0.095916163900255924
-3.5715340061363057e-07,-0.07851213013054803
-3.5712840091407226e-07,-0.075705486324295634
-3.5710340121451394e-07,-0.091564800186461071
-3.5707840151495563e-07,-0.084941120803705417
-3.5705340181539731e-07,-0.091780805178132141
-3.57028402115839e-07,-0.10192451327384333
-3.5700340241628068e-07,-0.10658567362042959
-3.5697840271672237e-07,-0.08248548510891851
-3.5695340301716405e-07,-0.083588247434818186
-3.5692840331760573e-07,-0.088765261807566276
-3.5690340361804742e-07,-0.093422158897737972
-3.568784039184891e-07,-0.095327834515046561
-3.5685340421893079e-07,-0.078402706549240975
-3.5682840451937247e-07,-0.086401996668428183
-3.5680340481981416e-07,-0.083177553733548848
-3.5677840512025584e-07,-0.086005513821874047
-3.5675340542069753e-07,-0.09893739161270787
-3.5672840572113921e-07,-0.061423577335517621
-3.567034060215809e-07,-0.072120087679650169
-3.5667840632202258e-07,-0.066543748289404903
-3.5665340662246426e-07,-0.079768369687371887
-3.5662840692290595e-07,-0.093152152658149134
-3.5660340722334763e-07,-0.073777073339442722
-3.5657840752378932e-07,-0.070804162533022463
-3.56553407824231e-07,-0.10515606163608027
-3.5652840812467269e-07,-0.085212548128765775
-3.5650340842511437e-07,-0.065168137552973349
-3.5647840872555606e-07,-0.05992717433400685
-3.5645340902599774e-07,-0.068457950419542613
-3.5642840932643943e-07,-0.091382901246106485
-3.5640340962688111e-07,-0.060512661548273172
-3.5637840992732279e-07,-0.081534778928471496
-3.5635341022776448e-07,-0.074732042776304297
-3.5632841052820616e-07,-0.072381567406409886
-3.5630341082864785e-07,-0.077240258633537451
-3.5627841112908953e-07,-0.07928946388346958
-3.5625341142953122e-07,-0.071270278567681089
-3.562284117299729e-07,-0.072616046509210719
-3.5620341203041459e-07,-0.07638192300873925
-3.5617841233085627e-07,-0.079417361575906398
-3.5615341263129796e-07,-0.066573591084306827
-3.5612841293173964e-07,-0.052729376420757035
-3.5610341323218132e-07,-0.065611516220087651
-3.5607841353262301e-07,-0.060988725181232439
-3.5605341383306469e-07,-0.073411854373262031
-3.5602841413350638e-07,-0.075216632922092685
-3.5600341443394806e-07,-0.065048766373365652
-3.5597841473438975e-07,-0.072230932346428744
-3.5595341503483143e-07,-0.05503295597009128
-3.5592841533527312e-07,-0.05617124543277896
-3.559034156357148e-07,-0.07035367843855056
-3.5587841593615649e-07,-0.055207749483088264
-3.5585341623659817e-07,-0.065134031501656864
-3.5582841653703985e-07,-0.061142202412156621
-3.5580341683748154e-07,-0.048289905407727929
-3.5577841713792322e-07,-0.059880278513446683
-3.5575341743836491e-07,-0.073816863732645288
-3.5572841773880659e-07,-0.060062177453801269
-3.5570341803924828e-07,-0.058393823110236553
-3.5567841833968996e-07,-0.022424728740588762
-3.5565341864013165e-07,-0.058994942264689598
-3.5562841894057333e-07,-0.056449778185196919
-3.5560341924101502e-07,-0.079512574302498251
-3.555784195414567e-07,-0.067412031512503745
-3.5555341984189838e-07,-0.062173910464480286
-3.5552842014234007e-07,-0.046721027047169628
-3.5550342044278175e-07,-0.039131009543780237
-3.5547842074322344e-07,-0.053744031447422458
-3.5545342104366512e-07,-0.052007465001224773
-3.5542842134410681e-07,-0.048737547331256792
-3.5540342164454849e-07,-0.060906302223884268
-3.5537842194499018e-07,-0.061466209899663227
-3.5535342224543186e-07,-0.06638316563112312
-3.5532842254587355e-07,-0.046370018935704138
-3.5530342284631523e-07,-0.042463454974495107
-3.5527842314675691e-07,-0.061400839967973297
-3.552534234471986e-07,-0.035558400668378454
-3.5522842374764028e-07,-0.027630164822767256
-3.5520342404808197e-07,-0.031795366339792963
-3.5517842434852365e-07,-0.057639226724859327
-3.5515342464896534e-07,-0.034134473025915213
-3.5512842494940702e-07,-0.052816062634519767
-3.5510342524984871e-07,-0.039827341424825136
-3.5507842555029039e-07,-0.054423310302809114
-3.5505342585073208e-07,-0.040067504869512049
-3.5502842615117376e-07,-0.046752290927543072
-3.5500342645161544e-07,-0.052308735121187055
-3.5497842675205713e-07,-0.052214943480066722
-3.5495342705249881e-07,-0.053273652156349272
-3.549284273529405e-07,-0.048352433168474818
-3.5490342765338218e-07,-0.058520299717201851
-3.5487842795382387e-07,-0.055622706440772163
-3.5485342825426555e-07,-0.066705752033158205
-3.5482842855470724e-07,-0.050560799991217209
-3.5480342885514892e-07,-0.042577141812216723
-3.5477842915559061e-07,-0.045220360789244296
-3.5475342945603229e-07,-0.037847769362997497
-3.5472842975647397e-07,-0.052366999625519384
-3.5470343005691566e-07,-0.060258287248871056
-3.5467843035735734e-07,-0.026894042548519792
-3.5465343065779903e-07,-0.046043169277254492
-3.5462843095824071e-07,-0.034621905342646642
-3.546034312586824e-07,-0.045181991481513251
-3.5457843155912408e-07,-0.045046988361718832
-3.5455343185956577e-07,-0.044774139951186953
-3.5452843216000745e-07,-0.035051073155045742
-3.5450343246044914e-07,-0.053411497447086731
-3.5447843276089082e-07,-0.039710812416160479
-3.544534330613325e-07,-0.054571103191847214
-3.5442843336177419e-07,-0.053779558584210463
-3.5440343366221587e-07,-0.047532466851407662
-3.5437843396265756e-07,-0.036115466173214372
-3.5435343426309924e-07,-0.046674131226609461
-3.5432843456354093e-07,-0.040331826767214807
-3.5430343486398261e-07,-0.04730225100502139
-3.542784351644243e-07,-0.0408519440497912
-3.5425343546486598e-07,-0.052021675855939975
-3.5422843576530767e-07,-0.05808686864838819
-3.5420343606574935e-07,-0.049145398861583089
-3.5417843636619103e-07,-0.048245851758110803
-3.5415343666663272e-07,-0.038690473047608975
-3.541284369670744e-07,-0.027816327019536402
-3.5410343726751609e-07,-0.034076208521582885
-3.5407843756795777e-07,-0.0039463543544115964
-3.5405343786839946e-07,-0.026741986403067131
-3.5402843816884114e-07,-0.039386804928653874
-3.5400343846928283e-07,-0.054379256653191987
-3.5397843876972451e-07,-0.040908787468652008
-3.539534390701662e-07,-0.043847592223755782
-3.5392843937060788e-07,-0.020429524738574401
-3.5390343967104956e-07,-0.068565952915378148
-3.5387843997149125e-07,-0.047529624680464622
-3.5385344027193293e-07,-0.015668888408981729
-3.5382844057237462e-07,-0.031263880373444408
-3.538034408728163e-07,-0.017493562154413667
-3.5377844117325799e-07,-0.013163514722691616
-3.5375344147369967e-07,-0.038389202927646693
-3.5372844177414136e-07,-0.029419311431411188
-3.5370344207458304e-07,-0.029911007004557177
-3.5367844237502473e-07,-0.041958969632105436
-3.5365344267546641e-07,-0.022396307031158358
-3.5362844297590809e-07,-0.030419755603361409
-3.5360344327634978e-07,-0.021285018192429561
-3.5357844357679146e-07,-0.034698643958108732
-3.5355344387723315e-07,-0.048258641527354484
-3.5352844417767483e-07,-0.028110491712141084
-3.5350344447811652e-07,-0.021677237782569136
-3.534784447785582e-07,-0.043479531086632051
-3.5345344507899989e-07,-0.015242562767525669
-3.5342844537944157e-07,-0.034131630854972173
-3.5340344567988325e-07,-0.024697044409549562
-3.5337844598032494e-07,-0.024417090571660083
-3.5335344628076662e-07,-0.035241498608229449
-3.5332844658120831e-07,-0.011385736797819845
-3.5330344688164999e-07,-0.04865228220296558
-3.5327844718209168e-07,-0.031896263408270897
-3.5325344748253336e-07,-0.04262545871824841
-3.5322844778297505e-07,-0.040682834878680296
-3.5320344808341673e-07,-0.011040413028240437
-3.5317844838385842e-07,-0.017388401829521172
-3.531534486843001e-07,-0.020376944576128153
-3.5312844898474178e-07,-0.038384939671232132
-3.5310344928518347e-07,-0.026429347599332687
-3.5307844958562515e-07,-0.016132162272697315
-3.5305344988606684e-07,-0.025167423700622749
-3.5302845018650852e-07,-0.028414604003046406
-3.5300345048695021e-07,-0.023484858502342831
-3.5297845078739189e-07,-0.017138290786533616
-3.5295345108783358e-07,-0.021562129859376
-3.5292845138827526e-07,-0.0065540461946511641
-3.5290345168871695e-07,-0.010179235232499195
-3.5287845198915863e-07,-0.019184653865522705
-3.5285345228960031e-07,-0.027914381917071296
-3.52828452590042e-07,-0.00098623331723501906
-3.5280345289048368e-07,-0.019350920865690568
-3.5277845319092537e-07,-0.015793943930475507
-3.5275345349136705e-07,-0.024047608349064831
-3.5272845379180874e-07,-0.029803004508721642
-3.5270345409225042e-07,-0.0085634610513807274
-3.5267845439269211e-07,-0.0086657792053301819
-3.5265345469313379e-07,0.0039094061321520712
-3.5262845499357548e-07,-0.022988899672782281
-3.5260345529401716e-07,-0.021756818568974268
-3.5257845559445884e-07,-0.026649615847418318
-3.5255345589490053e-07,-0.0010984990694851149
-3.5252845619534221e-07,-0.024556356947869062
-3.525034564957839e-07,-0.027175417471880792
-3.5247845679622558e-07,-0.0063479888012807351
-3.5245345709666727e-07,-0.0013812950783176348
-3.5242845739710895e-07,0.013254464192868909
-3.5240345769755064e-07,-0.0035413449950283393
-3.5237845799799232e-07,-0.0064730443227745127
-3.5235345829843401e-07,0.00546123146705213
-3.5232845859887569e-07,-0.00034532376957940869
-3.5230345889931737e-07,0.0069405814429046586
-3.5227845919975906e-07,-0.011335998806316638
-3.5225345950020074e-07,-0.0027370106181479059
-3.5222845980064243e-07,-0.01439417474102811
-3.5220346010108411e-07,-0.00030269120543380268
-3.521784604015258e-07,0.0091461060947040096
-3.5215346070196748e-07,0.009993073035730049
-3.5212846100240917e-07,0.026466295821592212
-3.5210346130285085e-07,-0.0014054535313334782
-3.5207846160329254e-07,0.0073910655373765621
-3.5205346190373422e-07,0.0079140249908959959
-3.520284622041759e-07,-0.0065156768869201187
-3.5200346250461759e-07,0.0039904080040287226
-3.5197846280505927e-07,0.020533263977995375
-3.5195346310550096e-07,0.0083431928032950964
-3.5192846340594264e-07,0.01652296077736537
-3.5190346370638433e-07,0.0076937567428103648
-3.5187846400682601e-07,0.01950013484020019
-3.518534643072677e-07,0.032081004519568523
-3.5182846460770938e-07,0.007460698725481052
-3.5180346490815107e-07,0.0056289195526915137
-3.5177846520859275e-07,-0.0012235545909788925
-3.5175346550903443e-07,0.022446045022661565
-3.5172846580947612e-07,0.027178259642823832
-3.517034661099178e-07,0.0068766325966862496
-3.5167846641035949e-07,-0.0073214323492720723
-3.5165346671080117e-07,0.0056274984672199935
-3.5162846701124286e-07,0.024380142349400558
-3.5160346731168454e-07,0.0048046899792097975
-3.5157846761212623e-07,0.024205348836403573
-3.5155346791256791e-07,0.0071182171268446837
-3.515284682130096e-07,0.013443468560581096
-3.5150346851345128e-07,0.011449685644038254
-3.5147846881389296e-07,0.00028705926524708048
-3.5145346911433465e-07,0.026572877231956227
-3.5142846941477633e-07,0.028686031328106765
-3.5140346971521802e-07,0.035234393180871848
-3.513784700156597e-07,0.0091731067186628934
-3.5135347031610139e-07,0.024556356947869062
-3.5132847061654307e-07,0.037071856695547467
-3.5130347091698476e-07,0.041571013298380421
-3.5127847121742644e-07,0.036733638353325659
-3.5125347151786813e-07,0.016645174127916107
-3.5122847181830981e-07,0.008354561487067258
-3.5120347211875149e-07,0.018025048120762222
-3.5117847241919318e-07,0.021502444269572152
-3.5115347271963486e-07,0.021313439901859965
-3.5112847302007655e-07,0.027580426831264049
-3.5110347332051823e-07,0.011938539046241203
-3.5107847362095992e-07,0.025623592136980733
-3.510534739214016e-07,0.017300294530286919
-3.5102847422184329e-07,0.029842794901924208
-3.5100347452228497e-07,-0.0058832938520936295
-3.5097847482272666e-07,-0.018241053112433292
-3.5095347512316834e-07,0.015899104255368002
-3.5092847542361002e-07,0.017487877812527586
-3.5090347572405171e-07,0.02220161832156009
-3.5087847602449339e-07,0.026555824206297984
-3.5085347632493508e-07,0.028677504815277644
-3.5082847662537676e-07,0.034815172966773389
-3.5080347692581845e-07,0.0064886762629612349
-3.5077847722626013e-07,0.019649348814709811
-3.5075347752670182e-07,0.020978063730581198
-3.507284778271435e-07,0.022168933355715126
-3.5070347812758519e-07,0.0011453948900452815
-3.5067847842802687e-07,0.02432898327242583
-3.5065347872846855e-07,0.041043790588446427
-3.5062847902891024e-07,0.027168312044523191
-3.5060347932935192e-07,0.034347635846643243
-3.5057847962979361e-07,0.033564617751835613
-3.5055347993023529e-07,0.033716673897288274
-3.5052848023067698e-07,0.017141132957476657
-3.5050348053111866e-07,0.049952575409406563
-3.5047848083156035e-07,0.019372237147763371
-3.5045348113200203e-07,0.030406965834117727
-3.5042848143244372e-07,0.012217071798659163
-3.504034817328854e-07,0.039541703245049575
-3.5037848203332708e-07,0.038326675166899804
-3.5035348233376877e-07,0.0072560624175821431
-3.5032848263421045e-07,0.015415935195051134
-3.5030348293465214e-07,0.03723528152477229
-3.5027848323509382e-07,0.034556535410956712
-3.5025348353553551e-07,0.026608404368744232
-3.5022848383597719e-07,0.023679547211941099
-3.5020348413641888e-07,0.011458212156867376
-3.5017848443686056e-07,0.028200020096846856
-3.5015348473730225e-07,0.031549518553219968
-3.5012848503774393e-07,0.027843327643495286
-3.5010348533818561e-07,0.032363800528401043
-3.500784856386273e-07,0.018265211565449135
-3.5005348593906898e-07,0.03482512056507403
-3.5002848623951067e-07,-0.0035456082514428999
-3.5000348653995235e-07,-0.0025721647034515627
-3.4997848684039404e-07,0.038575365124415839
-3.4995348714083572e-07,0.022174617697601207
-3.4992848744127741e-07,0.030668445560877444
-3.4990348774171909e-07,0.040944314605440013
-3.4987848804216078e-07,0.033287506084889174
